Date,adj close,sma_t,ema_t,mom_t,stk_t,std_t,rsi_t,macd_t,wr_t,vr_t,cci_t
1982-08-09,0.010054,0,0,1,0,0,1,0,0,1,1
1982-08-10,0.010662999999999999,0,1,1,1,1,1,1,0,1,1
1982-08-11,0.010765,1,1,0,1,1,1,1,0,1,1
1982-08-12,0.010662999999999999,0,1,0,1,1,0,1,1,0,0
1982-08-13,0.010662999999999999,0,1,1,1,1,0,1,0,0,1
1982-08-16,0.010865999999999999,0,1,1,1,1,1,1,0,0,1
1982-08-17,0.011576999999999999,1,1,1,1,1,1,1,1,1,0
1982-08-18,0.011576999999999999,1,1,0,1,1,0,1,0,1,0
1982-08-19,0.011679,1,1,1,1,1,1,1,0,1,0
1982-08-20,0.011983,1,1,1,1,1,1,1,0,1,0
1982-08-23,0.012491,1,1,1,1,1,0,1,1,1,1
1982-08-24,0.0131,1,1,1,1,1,0,1,0,1,0
1982-08-25,0.014013999999999999,1,1,1,1,1,0,1,0,1,0
1982-08-26,0.014421000000000002,1,1,0,1,1,0,1,0,1,0
1982-08-27,0.01371,1,1,0,0,0,0,1,1,0,0
1982-08-30,0.013913,1,1,1,0,0,0,1,0,1,0
1982-08-31,0.014624000000000002,1,1,1,1,1,0,1,0,1,1
1982-09-01,0.014218000000000001,1,1,0,0,0,0,1,1,0,0
1982-09-02,0.014827000000000002,1,1,1,1,1,0,1,0,1,1
1982-09-03,0.014928,1,1,0,1,1,0,1,1,1,1
1982-09-07,0.014116,1,1,0,0,0,0,0,1,0,0
1982-09-08,0.014624000000000002,1,1,1,0,0,1,0,0,0,1
1982-09-09,0.014319,1,1,0,0,0,0,0,1,0,0
1982-09-10,0.014725,1,1,1,1,0,1,0,0,0,1
1982-09-13,0.014827000000000002,1,1,0,1,0,1,0,0,1,1
1982-09-14,0.015335,1,1,1,1,1,1,1,0,1,0
1982-09-15,0.015233000000000002,1,1,0,1,1,0,0,1,0,0
1982-09-16,0.014725,1,1,0,0,0,0,0,1,1,0
1982-09-17,0.014421000000000002,0,0,1,0,0,0,0,1,0,0
1982-09-20,0.014522,0,0,1,0,0,1,0,0,0,1
1982-09-21,0.014827000000000002,1,1,1,1,0,1,0,0,1,1
1982-09-22,0.015233000000000002,1,1,1,1,1,1,0,0,1,1
1982-09-23,0.015233000000000002,1,1,0,1,1,0,0,1,1,0
1982-09-24,0.014725,1,0,0,0,0,0,0,1,0,0
1982-09-27,0.014725,0,0,1,0,0,0,0,0,0,1
1982-09-28,0.014928,0,1,1,1,0,1,0,0,0,1
1982-09-29,0.014928,0,1,0,1,1,0,0,0,1,1
1982-09-30,0.014827000000000002,0,1,0,0,0,0,0,1,1,0
1982-10-01,0.015030000000000002,1,1,1,1,0,1,0,0,1,1
1982-10-04,0.015233000000000002,1,1,0,1,1,1,0,0,1,0
1982-10-05,0.015335,1,1,0,1,1,1,0,1,1,1
1982-10-06,0.016452,1,1,1,1,1,0,1,0,1,0
1982-10-07,0.017772,1,1,1,1,1,0,1,1,1,0
1982-10-08,0.019091999999999998,1,1,0,1,1,0,1,0,1,0
1982-10-11,0.019497999999999998,1,1,0,1,1,0,1,1,1,0
1982-10-12,0.018889,1,1,0,0,1,0,1,1,0,0
1982-10-13,0.019091999999999998,1,1,1,0,1,0,1,0,1,0
1982-10-14,0.019194,1,1,0,0,1,0,1,0,1,0
1982-10-15,0.018686,1,1,0,0,0,0,0,1,0,0
1982-10-18,0.019091999999999998,1,1,1,0,0,0,1,0,1,1
1982-10-19,0.019497999999999998,1,1,0,1,0,0,1,0,1,1
1982-10-20,0.020615,1,1,1,1,1,0,1,0,1,0
1982-10-21,0.021123,1,1,0,0,1,0,1,1,0,0
1982-10-22,0.021022,1,1,0,0,0,0,1,1,0,0
1982-10-25,0.019803,1,1,0,0,0,0,0,1,0,0
1982-10-26,0.019905000000000003,1,1,1,0,0,1,0,0,1,0
1982-10-27,0.020412,1,1,1,0,0,1,0,0,0,1
1982-10-28,0.020412,1,1,0,0,0,0,0,0,0,1
1982-10-29,0.020615,1,1,1,1,0,1,0,0,1,0
1982-11-01,0.021733000000000002,1,1,1,1,1,0,1,0,1,1
1982-11-02,0.023256,1,1,1,1,1,0,1,1,1,0
1982-11-03,0.024982,1,1,1,1,1,0,1,0,0,0
1982-11-04,0.025185,1,1,0,1,1,0,1,1,1,0
1982-11-05,0.024474,1,1,0,0,1,0,1,1,1,0
1982-11-08,0.023459,1,1,0,0,0,0,0,1,1,0
1982-11-09,0.024271,1,1,1,0,0,0,0,0,1,0
1982-11-10,0.025185,1,1,1,1,1,0,1,0,1,1
1982-11-11,0.026810000000000004,1,1,1,1,1,0,1,0,1,1
1982-11-12,0.026302,1,1,0,0,1,0,1,1,0,1
1982-11-15,0.025693,1,1,0,0,0,0,0,1,0,0
1982-11-16,0.024373,1,1,0,0,0,0,0,1,0,0
1982-11-17,0.025490000000000002,1,0,1,0,0,1,0,0,0,1
1982-11-18,0.025490000000000002,1,1,0,0,0,0,0,0,0,1
1982-11-19,0.025084,1,1,0,0,0,0,0,1,1,0
1982-11-22,0.02285,1,1,0,0,0,0,0,1,1,1
1982-11-23,0.023459,0,0,1,0,0,1,0,0,0,1
1982-11-24,0.023967,0,0,0,0,0,1,0,0,0,1
1982-11-26,0.02356,0,0,0,0,0,0,0,1,0,0
1982-11-29,0.023459,0,0,1,0,0,0,0,0,1,1
1982-11-30,0.025896,0,0,1,1,1,1,1,0,1,1
1982-12-01,0.026404,1,1,0,1,1,1,1,1,1,1
1982-12-02,0.026404,1,1,0,1,1,0,1,0,0,0
1982-12-03,0.025795,1,1,0,1,1,0,0,1,0,0
1982-12-06,0.027216000000000004,1,1,1,1,1,1,1,0,1,1
1982-12-07,0.027520999999999997,1,1,0,1,1,1,1,1,1,1
1982-12-08,0.026912000000000002,1,1,0,0,1,0,0,1,0,0
1982-12-09,0.025592,1,1,0,0,0,0,0,1,0,0
1982-12-10,0.023763999999999997,1,0,0,0,0,0,0,1,0,0
1982-12-13,0.023256,0,0,1,0,0,0,0,1,0,1
1982-12-14,0.023053,0,0,1,0,0,0,0,0,0,1
1982-12-15,0.022951,0,0,1,0,0,0,0,0,0,1
1982-12-16,0.023357,0,0,1,0,0,1,0,0,1,1
1982-12-17,0.024474,0,0,1,1,0,1,0,0,1,1
1982-12-20,0.024373,0,1,0,1,0,0,0,1,0,1
1982-12-21,0.024576,0,1,1,1,1,1,1,0,0,1
1982-12-22,0.025287,0,1,1,1,1,1,1,0,1,1
1982-12-23,0.025998,0,1,0,1,1,1,1,0,1,0
1982-12-27,0.026607,1,1,0,1,1,1,1,1,1,0
1982-12-28,0.026404,1,1,0,0,1,0,1,1,0,0
1982-12-29,0.025490000000000002,1,1,0,0,1,0,0,1,1,0
1982-12-30,0.024373,1,1,0,0,0,0,0,1,0,0
1982-12-31,0.024271,1,0,1,0,0,0,0,1,0,0
1983-01-03,0.023153999999999997,1,0,0,0,0,0,0,1,0,0
1983-01-04,0.024474,0,0,1,1,0,1,0,0,1,1
1983-01-05,0.024576,1,0,0,1,0,1,0,0,1,1
1983-01-06,0.023662,0,0,0,0,0,0,0,1,0,0
1983-01-07,0.022341999999999997,0,0,0,0,0,0,0,1,0,0
1983-01-10,0.023357,0,0,1,1,0,1,0,0,1,1
1983-01-11,0.023662,0,0,0,1,1,1,0,0,1,1
1983-01-12,0.024982,0,1,1,1,1,1,1,0,1,1
1983-01-13,0.024982,0,1,0,1,1,0,1,0,1,1
1983-01-14,0.026810000000000004,1,1,1,1,1,1,1,0,1,0
1983-01-17,0.027724000000000002,1,1,0,1,1,1,1,1,1,0
1983-01-18,0.027114999999999997,1,1,0,1,1,0,1,1,0,0
1983-01-19,0.027318000000000002,1,1,1,1,1,1,1,0,1,0
1983-01-20,0.030364999999999996,1,1,1,1,1,0,1,0,1,1
1983-01-21,0.030364999999999996,1,1,0,0,1,0,1,1,1,1
1983-01-24,0.028638,1,1,0,0,0,0,1,1,0,0
1983-01-25,0.029755,1,1,1,0,0,1,1,0,1,1
1983-01-26,0.030974,1,1,1,1,1,1,1,0,1,1
1983-01-27,0.033107,1,1,1,1,1,0,1,0,1,1
1983-01-28,0.03331,1,1,0,1,1,0,1,1,1,1
1983-01-31,0.033208,1,1,0,0,1,0,1,1,0,0
1983-02-01,0.033919,1,1,1,1,1,0,1,0,1,0
1983-02-02,0.034832999999999996,1,1,1,0,1,0,1,1,1,1
1983-02-03,0.036255,1,1,1,1,1,0,1,0,0,1
1983-02-04,0.035747,1,1,0,0,1,0,1,1,0,0
1983-02-07,0.034325,1,1,0,0,0,0,0,1,1,0
1983-02-08,0.034020999999999996,1,1,1,0,0,0,0,1,0,0
1983-02-09,0.034325,1,1,1,0,0,1,0,1,0,0
1983-02-10,0.036558999999999994,1,1,1,1,0,0,1,0,1,1
1983-02-11,0.037778,1,1,0,1,1,0,1,1,0,0
1983-02-14,0.037575,1,1,0,1,1,0,1,1,1,0
1983-02-15,0.036864,1,1,0,0,1,0,0,1,0,0
1983-02-16,0.036153,1,1,0,0,0,0,0,1,0,0
1983-02-17,0.035747,1,1,1,0,0,0,0,1,0,0
1983-02-18,0.036864,0,0,1,1,0,1,0,0,1,1
1983-02-22,0.037778,1,1,0,1,1,1,0,0,1,1
1983-02-23,0.038083,1,1,0,1,1,1,0,0,1,0
1983-02-24,0.039098,1,1,1,1,1,0,1,0,0,1
1983-02-25,0.037981,1,1,0,0,1,0,0,1,0,0
1983-02-28,0.037067,1,1,1,0,0,0,0,1,0,0
1983-03-01,0.037676,0,0,1,0,0,1,0,0,1,1
1983-03-02,0.037981,1,1,0,1,0,1,0,0,1,1
1983-03-03,0.036763,1,1,0,0,0,0,0,1,0,0
1983-03-04,0.036255,1,0,1,0,0,0,0,1,0,1
1983-03-07,0.035544,1,0,0,0,0,0,0,1,0,1
1983-03-08,0.034427,0,0,0,0,0,0,0,1,0,1
1983-03-09,0.035442,0,0,1,1,0,1,0,0,1,1
1983-03-10,0.034935,0,0,0,0,0,0,0,1,0,1
1983-03-11,0.034427,0,0,0,0,0,0,0,1,1,0
1983-03-14,0.033614,0,0,0,0,0,0,0,1,0,0
1983-03-15,0.034122,0,0,1,1,0,1,0,0,0,1
1983-03-16,0.034122,0,0,0,1,1,0,0,0,0,1
1983-03-17,0.034427,0,0,1,1,1,1,0,0,1,0
1983-03-18,0.034935,0,0,1,1,1,1,0,0,1,1
1983-03-21,0.035747,0,1,1,1,1,1,1,0,1,1
1983-03-22,0.036153,1,1,0,1,1,1,1,1,1,0
1983-03-23,0.034427,1,1,0,0,1,0,0,1,0,0
1983-03-24,0.035036000000000005,0,0,1,0,1,1,0,0,1,0
1983-03-25,0.035036000000000005,1,0,0,0,1,0,0,0,1,1
1983-03-28,0.034527999999999996,1,0,0,0,0,0,0,1,1,0
1983-03-29,0.035544,1,0,1,1,0,1,1,0,1,1
1983-03-30,0.03595,1,1,0,1,1,1,1,0,1,1
1983-03-31,0.034325,1,1,0,0,0,0,0,1,0,0
1983-04-04,0.033411,0,0,1,0,0,0,0,0,0,1
1983-04-05,0.032802,0,0,1,0,0,0,0,1,0,1
1983-04-06,0.032497000000000005,0,0,1,0,0,0,0,0,0,1
1983-04-07,0.032193,0,0,0,0,0,0,0,1,0,1
1983-04-08,0.031989,0,0,1,0,0,0,0,0,0,1
1983-04-11,0.033817,0,0,1,1,1,1,1,0,1,1
1983-04-12,0.034527999999999996,0,1,0,1,1,1,1,0,1,1
1983-04-13,0.035747,0,1,1,1,1,1,1,0,1,1
1983-04-14,0.036558999999999994,1,1,0,1,1,1,1,0,1,1
1983-04-15,0.037169,1,1,0,1,1,1,1,1,1,1
1983-04-18,0.038183999999999996,1,1,1,1,1,1,1,1,1,0
1983-04-19,0.037778,1,1,0,1,1,0,1,1,0,0
1983-04-20,0.041129,1,1,1,1,1,0,1,0,1,1
1983-04-21,0.042246,1,1,0,1,1,0,1,1,1,0
1983-04-22,0.041434,1,1,0,0,1,0,1,1,1,0
1983-04-25,0.039504000000000004,1,1,0,0,0,0,0,1,0,0
1983-04-26,0.040622000000000005,1,1,1,0,0,1,1,0,0,0
1983-04-27,0.040215,1,1,0,0,0,0,1,1,0,0
1983-04-28,0.040622000000000005,1,1,1,0,0,1,1,0,0,0
1983-04-29,0.041027999999999995,1,1,0,0,0,1,1,0,1,1
1983-05-02,0.039809,1,1,0,0,0,0,0,1,0,0
1983-05-03,0.039403,1,0,1,0,0,0,0,1,1,0
1983-05-04,0.041839999999999995,1,0,1,1,0,1,1,0,0,1
1983-05-05,0.044582,1,1,1,1,1,0,1,0,0,0
1983-05-06,0.044785000000000005,1,1,0,1,1,0,1,1,1,0
1983-05-09,0.044176,1,1,0,1,1,0,1,1,1,0
1983-05-10,0.044481,1,1,1,1,1,1,1,0,0,0
1983-05-11,0.043364,1,1,0,0,1,0,0,1,1,0
1983-05-12,0.042957,1,1,1,0,0,0,0,1,0,0
1983-05-13,0.043160000000000004,1,1,1,0,0,1,0,0,0,1
1983-05-16,0.042043000000000004,1,1,0,0,0,0,0,1,1,0
1983-05-17,0.042145,1,0,1,0,0,1,0,1,1,0
1983-05-18,0.042652999999999996,1,0,1,0,0,1,0,1,1,1
1983-05-19,0.043973000000000005,1,1,1,1,0,1,1,0,0,1
1983-05-20,0.046207,0,1,1,1,1,1,1,0,1,0
1983-05-23,0.046715,1,1,0,1,1,0,1,0,1,0
1983-05-24,0.049152,1,1,1,1,1,0,1,0,1,0
1983-05-25,0.048746,1,1,0,1,1,0,1,1,0,0
1983-05-26,0.048237999999999996,1,1,0,0,1,0,1,1,0,0
1983-05-27,0.048237999999999996,1,1,1,0,1,0,1,0,0,0
1983-05-31,0.046918,1,1,0,0,0,0,0,1,1,0
1983-06-01,0.047223,1,1,1,0,0,1,0,0,0,0
1983-06-02,0.047527,1,1,0,0,0,1,0,0,0,0
1983-06-03,0.049863,1,1,1,1,1,0,1,0,0,1
1983-06-06,0.050980000000000004,1,1,0,1,1,0,1,0,0,0
1983-06-07,0.049254,1,1,0,0,0,0,0,1,0,0
1983-06-08,0.048644,1,1,1,0,0,0,0,1,0,0
1983-06-09,0.04834,0,1,1,0,0,0,0,1,1,0
1983-06-10,0.048137,0,1,1,0,0,0,0,1,1,0
1983-06-13,0.046512,0,0,0,0,0,0,0,1,0,0
1983-06-14,0.045495999999999995,0,0,1,0,0,0,0,1,0,0
1983-06-15,0.044176,0,0,0,0,0,0,0,1,0,1
1983-06-16,0.046512,0,0,1,1,0,1,0,0,1,1
1983-06-17,0.045598,0,0,0,0,0,0,0,1,0,1
1983-06-20,0.043364,0,0,0,0,0,0,0,1,0,0
1983-06-21,0.043668,0,0,1,0,0,1,0,0,1,0
1983-06-22,0.044988,0,0,1,1,0,1,0,0,1,1
1983-06-23,0.043567,0,0,0,0,0,0,0,1,0,0
1983-06-24,0.043262,0,0,1,0,0,0,0,1,0,0
1983-06-27,0.040926,0,0,0,0,0,0,0,1,1,1
1983-06-28,0.038083,0,0,0,0,0,0,0,0,0,1
1983-06-29,0.039911,0,0,1,1,0,1,0,0,1,1
1983-06-30,0.039708,0,0,0,1,1,0,0,1,0,1
1983-07-01,0.040012,0,0,1,1,1,1,0,0,1,1
1983-07-05,0.038387,0,0,0,0,1,0,0,1,1,0
1983-07-06,0.038488999999999995,0,0,1,0,0,1,0,0,0,0
1983-07-07,0.037981,0,0,0,0,0,0,0,1,0,1
1983-07-08,0.037575,0,0,1,0,0,0,0,1,1,0
1983-07-11,0.03859,0,0,1,1,1,1,1,0,1,1
1983-07-12,0.037676,0,0,0,0,1,0,0,1,1,0
1983-07-13,0.037473,0,0,1,0,0,0,0,0,1,0
1983-07-14,0.037372,0,0,1,0,0,0,1,1,0,1
1983-07-15,0.036052,0,0,0,0,0,0,0,1,1,1
1983-07-18,0.03595,0,0,1,1,0,0,0,0,0,1
1983-07-19,0.035544,0,0,0,0,0,1,0,1,0,1
1983-07-20,0.033513,0,0,0,0,0,1,0,1,0,1
1983-07-21,0.035239,0,0,1,1,1,1,1,0,1,1
1983-07-22,0.035544,0,0,0,1,1,1,1,0,1,1
1983-07-25,0.035036000000000005,0,0,0,1,1,0,1,1,0,0
1983-07-26,0.031786,0,0,0,0,1,1,0,1,0,1
1983-07-27,0.029450999999999998,0,0,1,0,0,1,0,1,0,1
1983-07-28,0.027623,0,0,1,0,0,1,0,1,0,1
1983-07-29,0.028333999999999998,0,0,1,0,0,1,0,0,1,1
1983-08-01,0.028029000000000002,0,0,0,0,0,1,0,1,0,1
1983-08-02,0.027926999999999997,0,0,1,0,0,1,0,1,1,1
1983-08-03,0.028333999999999998,0,0,1,1,0,1,1,0,1,1
1983-08-04,0.027013,0,0,0,1,0,1,0,0,0,0
1983-08-05,0.027520999999999997,0,0,1,1,1,1,1,0,1,1
1983-08-08,0.027623,0,0,0,1,1,1,1,0,1,1
1983-08-09,0.027926999999999997,0,0,1,1,1,1,1,0,1,1
1983-08-10,0.027826,0,0,0,1,1,1,1,0,1,0
1983-08-11,0.02742,0,0,0,1,1,1,1,1,1,0
1983-08-12,0.027216000000000004,0,0,1,1,1,1,1,1,0,0
1983-08-15,0.027926999999999997,0,0,1,1,1,1,1,0,1,1
1983-08-16,0.027520999999999997,0,0,0,1,1,0,1,1,1,1
1983-08-17,0.026912000000000002,0,0,0,0,0,1,1,1,0,0
1983-08-18,0.027216000000000004,0,0,1,0,0,1,1,1,1,1
1983-08-19,0.02742,1,0,0,1,1,1,1,0,0,1
1983-08-22,0.027318000000000002,0,0,0,1,1,0,1,1,0,1
1983-08-23,0.025896,0,0,0,0,0,1,1,1,0,1
1983-08-24,0.024576,0,0,1,0,0,1,0,1,1,1
1983-08-25,0.024779,0,0,1,0,0,1,0,0,1,1
1983-08-26,0.025084,0,0,1,1,0,1,1,0,1,1
1983-08-29,0.025388,0,0,0,1,0,1,1,0,0,1
1983-08-30,0.026708999999999997,0,0,1,1,1,1,1,0,1,1
1983-08-31,0.030262999999999998,0,1,1,1,1,1,1,0,1,0
1983-09-01,0.029552,1,1,0,1,1,0,1,1,0,0
1983-09-02,0.030872000000000004,1,1,1,1,1,1,1,0,1,0
1983-09-06,0.031989,1,1,0,1,1,1,1,0,1,1
1983-09-07,0.028130000000000002,1,1,0,0,1,0,1,1,0,0
1983-09-08,0.025795,1,0,1,0,0,0,0,1,0,0
1983-09-09,0.024881,1,0,1,0,0,0,0,1,0,0
1983-09-12,0.024881,1,0,1,0,0,0,0,0,0,1
1983-09-13,0.025998,0,0,1,0,0,1,0,0,1,1
1983-09-14,0.025693,1,0,0,0,0,0,0,1,0,1
1983-09-15,0.024474,0,0,0,0,0,0,0,1,0,0
1983-09-16,0.023865,0,0,1,0,0,0,0,1,0,0
1983-09-19,0.025998,0,0,1,1,0,1,1,0,1,1
1983-09-20,0.026099,0,1,0,1,1,1,1,0,1,1
1983-09-21,0.025592,0,1,0,1,1,0,1,0,1,0
1983-09-22,0.026404,0,0,1,1,1,1,1,0,1,1
1983-09-23,0.019701,0,0,0,0,1,0,0,1,0,1
1983-09-26,0.020209,0,0,1,0,0,1,0,0,1,1
1983-09-27,0.019091999999999998,0,0,0,0,0,0,0,1,0,1
1983-09-28,0.018584,0,0,1,0,0,0,0,1,0,1
1983-09-29,0.018483000000000003,0,0,1,0,0,1,0,1,0,1
1983-09-30,0.018787,0,0,1,0,0,1,0,0,1,1
1983-10-03,0.018787,0,0,0,0,0,0,0,0,0,1
1983-10-04,0.018584,0,0,0,0,0,0,0,1,0,1
1983-10-05,0.01828,0,0,0,0,0,0,0,1,0,0
1983-10-06,0.018077,0,0,1,1,0,1,1,0,0,0
1983-10-07,0.016553000000000002,0,0,0,0,0,1,0,1,1,1
1983-10-10,0.016046,0,0,1,1,1,1,0,0,0,1
1983-10-11,0.015740999999999998,0,0,1,1,1,1,0,1,1,1
1983-10-12,0.017163,0,0,1,1,1,1,1,0,1,1
1983-10-13,0.018686,0,0,0,1,1,1,1,0,1,1
1983-10-14,0.018483000000000003,1,1,0,1,1,0,1,1,0,1
1983-10-17,0.017061,0,1,0,0,1,0,1,1,0,0
1983-10-18,0.015740999999999998,0,0,0,0,0,0,0,1,0,0
1983-10-19,0.017467,0,0,1,1,1,1,1,0,1,1
1983-10-20,0.016553000000000002,0,0,0,0,0,0,1,1,1,0
1983-10-21,0.016146999999999998,0,0,1,0,0,0,1,1,1,0
1983-10-24,0.017163,0,0,1,1,1,1,1,0,1,0
1983-10-25,0.017263999999999998,1,1,0,1,1,1,1,0,1,1
1983-10-26,0.01635,1,1,0,0,1,0,1,1,0,0
1983-10-27,0.017163,0,0,1,1,1,1,1,0,0,1
1983-10-28,0.016959000000000002,0,1,0,1,1,0,1,0,1,1
1983-10-31,0.018381,0,1,1,1,1,1,1,0,1,0
1983-11-01,0.018686,1,1,0,1,1,1,1,1,1,0
1983-11-02,0.019091999999999998,1,1,1,1,1,1,1,0,0,0
1983-11-03,0.017772,1,1,0,0,1,0,1,1,0,0
1983-11-04,0.017163,1,0,1,0,0,0,1,1,1,0
1983-11-07,0.017061,1,0,1,0,0,0,1,1,0,0
1983-11-08,0.014522,0,0,0,0,0,0,0,1,0,1
1983-11-09,0.015639,0,0,1,0,0,1,0,0,1,1
1983-11-10,0.015944,0,0,0,1,0,1,0,0,1,1
1983-11-11,0.016249,0,0,0,1,0,1,1,0,1,1
1983-11-14,0.016046,0,0,0,1,0,0,1,1,0,1
1983-11-15,0.016046,0,0,1,1,0,0,1,0,0,0
1983-11-16,0.016249,0,0,1,1,1,1,1,0,0,1
1983-11-17,0.016655,0,0,1,1,1,1,1,0,1,1
1983-11-18,0.016756,0,1,0,1,1,1,1,0,1,1
1983-11-21,0.017467,0,1,1,1,1,1,1,0,1,1
1983-11-22,0.017467,1,1,0,1,1,0,1,1,1,0
1983-11-23,0.016553000000000002,1,1,0,0,1,0,1,1,0,0
1983-11-25,0.016655,1,0,1,0,0,1,1,0,0,0
1983-11-28,0.017061,1,0,1,1,1,1,1,0,0,1
1983-11-29,0.016858,1,1,0,0,0,0,1,1,1,1
1983-11-30,0.016553000000000002,1,1,0,0,0,0,1,1,0,0
1983-12-01,0.016452,1,0,1,0,0,0,0,1,0,0
1983-12-02,0.016146999999999998,1,0,0,0,0,0,0,1,0,1
1983-12-05,0.016553000000000002,0,0,1,1,0,1,1,0,0,1
1983-12-06,0.016655,0,0,0,1,0,1,1,0,0,1
1983-12-07,0.017061,0,1,1,1,1,1,1,0,1,1
1983-12-08,0.017467,0,1,0,1,1,1,1,0,1,0
1983-12-09,0.017569,1,1,0,1,1,1,1,0,1,0
1983-12-12,0.017467,1,1,0,1,1,0,1,1,0,0
1983-12-13,0.01828,1,1,1,1,1,1,1,0,1,1
1983-12-14,0.018991,1,1,0,1,1,1,1,0,1,1
1983-12-15,0.019803,1,1,1,1,1,1,1,1,1,0
1983-12-16,0.020108,1,1,0,1,1,0,1,0,1,0
1983-12-19,0.019497999999999998,1,1,0,0,1,0,1,1,0,0
1983-12-20,0.018991,1,1,1,0,0,0,1,1,0,0
1983-12-21,0.019701,1,1,1,1,0,1,1,0,1,1
1983-12-22,0.020108,1,1,0,1,1,1,1,0,0,1
1983-12-23,0.020006,1,1,0,1,1,0,1,1,0,0
1983-12-27,0.020108,1,1,1,1,1,1,1,0,1,1
1983-12-28,0.020311000000000003,1,1,1,1,1,1,1,0,0,1
1983-12-29,0.019803,1,1,0,0,0,0,0,1,0,0
1983-12-30,0.019803,1,1,1,0,0,0,0,0,0,0
1984-01-03,0.020819,0,1,1,1,0,1,1,0,0,0
1984-01-04,0.022647,1,1,1,1,1,0,1,0,1,0
1984-01-05,0.022951,1,1,0,1,1,0,1,1,1,0
1984-01-06,0.022545,1,1,0,0,0,0,1,1,0,0
1984-01-09,0.021325999999999998,1,1,0,0,0,0,0,1,0,0
1984-01-10,0.022443,1,1,1,1,0,1,1,0,1,1
1984-01-11,0.022747999999999997,1,1,0,1,0,1,1,0,1,1
1984-01-12,0.022647,1,1,0,1,1,0,1,1,0,0
1984-01-13,0.022139,1,1,0,0,0,0,0,1,0,0
1984-01-16,0.022647,1,1,1,0,0,1,0,0,1,1
1984-01-17,0.023256,1,1,1,1,1,1,1,0,0,1
1984-01-18,0.023357,1,1,0,1,1,1,1,1,0,1
1984-01-19,0.02356,1,1,1,1,1,1,1,0,0,1
1984-01-20,0.023256,1,1,0,0,1,0,0,1,1,0
1984-01-23,0.023459,1,1,1,0,1,1,0,0,1,0
1984-01-24,0.022139,1,1,0,0,0,0,0,1,0,0
1984-01-25,0.021936,0,0,1,0,0,0,0,1,0,1
1984-01-26,0.022443,0,0,1,0,0,1,0,0,1,1
1984-01-27,0.021225,0,0,0,0,0,0,0,1,0,1
1984-01-30,0.020108,0,0,1,0,0,0,0,1,0,1
1984-01-31,0.020108,0,0,1,0,0,0,0,0,0,1
1984-02-01,0.020006,0,0,0,0,0,0,0,1,0,1
1984-02-02,0.020209,0,0,1,1,0,1,0,0,0,1
1984-02-03,0.019905000000000003,0,0,0,0,0,0,0,1,0,1
1984-02-06,0.018889,0,0,0,0,0,0,0,1,0,0
1984-02-07,0.0196,0,0,1,1,0,1,0,0,1,1
1984-02-08,0.018889,0,0,0,0,0,0,0,1,1,1
1984-02-09,0.019194,0,0,1,1,1,1,0,0,1,0
1984-02-10,0.019803,0,0,1,1,1,1,1,0,1,1
1984-02-13,0.019701,0,0,0,1,1,0,1,0,1,1
1984-02-14,0.020819,0,0,1,1,1,1,1,0,1,1
1984-02-15,0.020412,1,1,0,1,1,0,1,1,0,1
1984-02-16,0.020615,1,1,1,1,1,1,1,0,0,0
1984-02-17,0.020311000000000003,1,1,0,0,1,0,1,1,1,1
1984-02-21,0.021225,1,1,1,1,1,1,1,0,1,1
1984-02-22,0.02224,1,1,1,1,1,1,1,0,1,0
1984-02-23,0.021834,1,1,0,1,1,0,1,1,0,0
1984-02-24,0.022037,1,1,1,1,1,1,1,0,0,1
1984-02-27,0.021936,1,1,0,0,1,0,1,1,0,0
1984-02-28,0.020717,1,1,0,0,0,0,0,1,0,0
1984-02-29,0.021325999999999998,1,0,1,0,0,1,1,0,0,1
1984-03-01,0.021936,1,1,0,1,0,1,1,0,1,1
1984-03-02,0.022139,1,1,0,1,1,1,1,1,1,1
1984-03-05,0.021733000000000002,1,1,0,0,0,0,1,1,1,0
1984-03-06,0.020919999999999998,1,1,0,0,0,0,0,1,0,0
1984-03-07,0.021529,0,0,1,0,0,1,0,0,0,1
1984-03-08,0.021834,0,1,0,1,0,1,1,0,1,1
1984-03-09,0.021428,0,1,0,0,0,0,0,1,0,0
1984-03-12,0.02224,0,1,1,1,1,1,1,0,1,1
1984-03-13,0.021936,1,1,0,1,1,0,1,1,1,0
1984-03-14,0.021631,1,1,0,0,1,0,0,1,0,0
1984-03-15,0.021733000000000002,1,0,1,1,1,1,0,0,0,0
1984-03-16,0.021631,0,1,0,0,1,0,0,0,0,1
1984-03-19,0.021325999999999998,0,0,0,0,0,0,0,1,0,0
1984-03-20,0.021123,0,0,1,0,0,0,0,1,0,0
1984-03-21,0.021123,1,0,1,0,0,0,0,0,0,1
1984-03-22,0.020717,0,0,0,0,0,0,0,1,0,0
1984-03-23,0.020717,0,0,1,0,0,0,0,0,1,1
1984-03-26,0.020919999999999998,0,0,1,0,0,1,0,0,0,1
1984-03-27,0.020311000000000003,0,0,0,0,0,0,0,1,1,0
1984-03-28,0.020717,0,0,1,1,0,1,0,0,1,1
1984-03-29,0.020615,0,0,0,1,0,0,0,1,0,1
1984-03-30,0.020108,0,0,0,0,0,0,0,1,1,0
1984-04-02,0.020209,0,0,1,0,0,1,0,0,1,1
1984-04-03,0.020311000000000003,0,0,0,1,1,1,0,0,1,1
1984-04-04,0.019905000000000003,0,0,0,0,0,0,0,1,0,0
